"","YMorans","TMorans","XMorans","EAMorans","EBMorans","Model_Type","BdifBhat","AvgMorans"
"1","0.628166068238464","0.478368198829287","0.703759638502893","0.668444628763206","0.698357006099113","LM","-0.0873260349315033",0.603431301856881
"2","0.660709794735317","0.412995749323837","0.775584011449721","0.528865030283067","0.527296522445408","LM","0.0148268545382155",0.616429851836292
"3","0.648539827242281","0.444653624092378","0.735139593946509","0.636048841421866","0.766141928864338","LM","-0.0102932261254094",0.609444348427056
"4","0.468700643477661","0.421128588285051","0.501104535766251","0.762312981593722","0.712417371962697","LM","-0.069801365604531",0.463644589176321
"5","0.678983703982171","0.502568864685624","0.78201535340486","0.637438258791716","0.634852024590689","LM","0.0521355283665779",0.654522640690885
"6","0.648323056377552","0.592326258942946","0.773047458111595","0.759416747707598","0.415608188745971","LM","-0.0277203542231926",0.671232257810698
"7","0.434205597434993","0.440514856930628","0.417722752810534","0.774884912884376","0.684658866661772","LM","0.00420014441242178",0.430814402392052
"8","0.613980643762139","0.482680205034706","0.679642589693185","0.607773874465464","0.636532000397327","LM","0.0602285469588812",0.592101146163343
"9","0.601614444695261","0.446529910224013","0.611250510463794","0.607289062281447","0.773621172682674","LM","0.0359452595339425",0.553131621794356
"10","0.674505576550703","0.458055004673611","0.719470581501232","0.530367403265144","0.738274823031234","LM","-0.0265896717931017",0.617343720908515
"11","0.71266244755221","0.580978979411232","0.776614370575258","0.760778549779065","0.768554240513858","LM","-0.0955579700998105",0.690085265846233
"12","0.706741185973482","0.538055857652106","0.789685185817519","0.707777756990739","0.728938464162421","LM","-0.044638073710547",0.678160743147702
"13","0.527917176398347","0.442460469777906","0.559702099365554","0.764213012603548","0.775654979962291","LM","-0.139389402875003",0.510026581847269
"14","0.459175753677726","0.362379405722775","0.452661585241786","0.6325076582855","0.688456007536416","LM","0.0168926318469753",0.424738914880762
"15","0.692179656048214","0.536842651234864","0.770216140616944","0.729426956933714","0.744415063688036","LM","-0.0868427280548209",0.666412815966674
"16","0.676818326088853","0.342898754118287","0.754627840215191","0.354756080414852","0.769736579389337","LM","0.0932123843202382",0.591448306807444
"17","0.651704837096411","0.446052753165794","0.709889230171127","0.588250574002792","0.751241255614426","LM","0.0679988869568247",0.602548940144444
"18","0.666182313410195","0.507266177270256","0.763093810194241","0.678691752303454","0.711804569404625","LM","0.0652113476534575",0.645514100291564
"19","0.702190088067404","0.585018032498481","0.761647942865694","0.792853839202721","0.728395792865246","LM","-0.113929756281316",0.68295202114386
"20","0.542125026734382","0.398542561849826","0.551198580949864","0.662782851441049","0.729839284721478","LM","0.198246139703916",0.497288723178024
"21","0.655955538599272","0.502759496493903","0.721074854787567","0.75759104058185","0.699490972624333","LM","-0.0453704493097544",0.626596629960247
"22","0.669507939682727","0.551754803335146","0.721268023097509","0.742690847406628","0.719331818103857","LM","0.0904918496697704",0.647510255371794
"23","0.667737247999243","0.450083032125303","0.726329170727496","0.590067523503449","0.779212086379591","LM","0.0214063891532128",0.614716483617347
"24","0.710084129234787","0.560203488682042","0.739381108754409","0.732632348504497","0.8036350505802","LM","-0.166251153531542",0.669889575557079
"25","0.667006386241911","0.512829551795342","0.741604062048317","0.745042303708831","0.732231736807984","LM","-0.123874767473037",0.640480000028523
"26","0.640361665496398","0.47824784889486","0.700663290941085","0.699775083245705","0.769542039227458","LM","-0.085555940621134",0.606424268444114
"27","0.694497009865421","0.548261856401071","0.74203439316893","0.734232007599462","0.781951752018699","LM","0.0815611990923855",0.661597753145141
"28","0.674213715338684","0.465468098604314","0.734813049887543","0.550982553831195","0.720630353919939","LM","0.0130315248861825",0.624831621276847
"29","0.600301584364268","0.515957339524536","0.683063662456051","0.781289435181267","0.69387900214655","LM","-0.0467007863175378",0.599774195448285
"30","0.417036710317868","0.349959972207117","0.409680808738801","0.787696800192693","0.689366856079681","LM","-0.00784326647703659",0.392225830421262
"31","0.687465603205489","0.521159553181432","0.758205568789732","0.736205868547927","0.781071077879418","LM","-0.00324868947159074",0.655610241725551
"32","0.641660962798878","0.499866588832379","0.676009896782473","0.718161885553289","0.766605192031504","LM","0.0100482939587643",0.60584581613791
"33","0.702655578739262","0.411087743054445","0.751185396723393","0.476547307251541","0.790118923955617","LM","-0.028694455860037",0.621642906172367
"34","0.660230382353295","0.537754494130442","0.760074564004388","0.772111768392966","0.608108148152345","LM","-0.0686395281621609",0.652686480162708
"35","0.662512578841673","0.537387180266343","0.741775682302261","0.737833471296221","0.73603773231597","LM","0.0281342675442349",0.647225147136759
"36","0.437813331696005","0.407832141828999","0.46893249602981","0.733590112784869","0.685647368933116","LM","0.0395717303224601",0.438192656518271
"37","0.645176264438663","0.530720797925841","0.693934844263565","0.761933087298513","0.722585553680534","LM","-0.136524015108176",0.623277302209356
"38","0.554481888219469","0.479551084526615","0.58438274361679","0.722395055584686","0.70394250341532","LM","0.0763463555917963",0.539471905454291
"39","0.650607184494096","0.537657534465662","0.730334653958615","0.789732331021153","0.61477874783238","LM","-0.0192200250416343",0.639533124306124
"40","0.677285750870204","0.529740205852143","0.770619456329063","0.751170062414039","0.705890295165222","LM","-0.00502522137375239",0.659215137683803
"41","0.44820949329669","0.436582159599384","0.543439968193023","0.753360196562269","0.399460387703736","LM","-0.0073702592550462",0.476077207029699
"42","0.670871887294972","0.500519095167521","0.772136198100736","0.655288145415115","0.66848989519743","LM","0.0246020201657366",0.647842393521076
"43","0.63083593401621","0.518503435903997","0.696881230748721","0.725362709251537","0.691342270729492","LM","-0.0607057731714743",0.615406866889643
"44","0.567970118105929","0.501997902206016","0.619083043103024","0.740105952963055","0.682444896106371","LM","-0.168819652374199",0.563017021138323
"45","0.654328854506146","0.528883362299061","0.726029912759149","0.724865131011627","0.72290835967485","LM","0.00443865444880354",0.636414043188119
"46","0.649471795057941","0.536678141892972","0.696214452496994","0.756584532423688","0.711113815095222","LM","-0.0623908458114204",0.627454796482636
"47","0.632361052339799","0.501970757942474","0.693257060590959","0.731343230503764","0.746933928584744","LM","0.0756484324043416",0.609196290291077
"48","0.606577542890092","0.385852974051683","0.75401457297591","0.504468761498432","0.410708199983756","LM","0.053280775628785",0.582148363305895
"49","0.633449882206718","0.575674763742727","0.742492497035026","0.771433534135848","0.478004304353388","LM","-0.13651894496624",0.65053904766149
"50","0.660476643334595","0.489987254191145","0.764741238050289","0.754737402257752","0.570624271901674","LM","0.0659990798666175",0.638401711858676
"51","0.58156603382625","0.423411905091926","0.667219416693065","0.563969559251033","0.540023221063477","LM","0.0198751695876931",0.55739911853708
"52","0.367198389309202","0.379138167411246","0.329377370979233","0.747207373820875","0.738943909082627","LM","0.0943805964180386",0.358571309233227
"53","0.702634817783221","0.50508652844861","0.767072704845699","0.728611488655646","0.7510649701592","LM","-0.0577942789427185",0.65826468369251
"54","0.599750263310723","0.494854407233258","0.613902701436729","0.745298819799038","0.793246002026294","LM","-0.0181939543861268",0.569502457326903
"55","0.6447040417022","0.528897645246244","0.725698289034065","0.747475770744942","0.714736985625877","LM","-0.129074488050047",0.63309999199417
"56","0.493866929695885","0.373757383595091","0.520314608284197","0.647323801613526","0.725165507905519","LM","0.00210092795465822",0.462646307191724
"57","0.658925561719966","0.524089134475614","0.736349011350305","0.572485035067496","0.553833704587129","LM","-0.0033690085102922",0.639787902515295
"58","0.413624508067462","0.430597738007655","0.440348091785377","0.732018128024878","0.504726100616308","LM","0.08607859795591",0.428190112620165
"59","0.684927684128299","0.487197836810998","0.745755618502243","0.552582184609427","0.691221391887557","LM","0.00441587254023501",0.63929371314718
"60","0.66707280269488","0.558734099947755","0.772439082461331","0.718370650963811","0.657764081863411","LM","0.0182522314950251",0.666081995034655
"61","0.692162560678986","0.549224789154378","0.76142756347835","0.738297117121728","0.754368660837449","LM","0.176753095412347",0.667604971103905
"62","0.59605853720746","0.43439595794816","0.718204808786205","0.612985556766335","0.446353027609564","LM","0.0332636086925711",0.582886434647275
"63","0.624036195287033","0.563671645928627","0.740221943991174","0.785148474556112","0.472991248143538","LM","-0.01466356328126",0.642643261735611
"64","0.662059752121873","0.499114057440993","0.774447302259133","0.692175894271928","0.577004607883443","LM","-0.0593836677722432",0.645207037274
"65","0.538555357742538","0.433069865158316","0.525919250308879","0.728946496102931","0.75387424927682","LM","0.12119446653357",0.499181491069911
"66","0.621078263749106","0.446420444650581","0.731932931581514","0.534295810072214","0.523317073808041","LM","-0.0564550800334701",0.5998105466604
"67","0.721359612846704","0.588559625862308","0.761070461481101","0.764660832520811","0.776750273602804","LM","0.078089329178382",0.690329900063371
"68","0.680281725208167","0.527999085713676","0.752385449999783","0.719408660301725","0.764089125842009","LM","-0.0321478674551197",0.653555420307209
"69","0.714961300721495","0.528873832929946","0.76908393348535","0.719301310294856","0.766893340489837","LM","0.0649203008252939",0.67097302237893
"70","0.663947311605305","0.488843774323215","0.739095415304942","0.618437074035892","0.755033353132178","LM","-0.109627796099332",0.630628833744487
"71","0.651858363602989","0.537632944695007","0.711060119408068","0.766591154547867","0.752269357245659","LM","-0.167072095586609",0.633517142568688
"72","0.531003934577535","0.472826237618484","0.501121540920097","0.730884991445976","0.766319855307902","LM","-0.0759914373006513",0.501650571038705
"73","0.5984045729781","0.500436862709557","0.626778375546021","0.766914078708089","0.761175863356542","LM","0.00716139569889673",0.575206603744559
"74","0.650207545199803","0.5516314546482","0.732957759876675","0.804182705702506","0.713561186853235","LM","0.0724944753580719",0.644932253241559
"75","0.675600978172553","0.452159768203094","0.753041911144702","0.533473860407603","0.745952292882597","LM","0.0334155883900937",0.62693421917345
"76","0.42222999982772","0.415278688510024","0.430097812345187","0.756736024037437","0.562990205620225","LM","0.0758351424246213",0.422535500227644
"77","0.657587314160703","0.493144318630116","0.715333192914967","0.712073266544722","0.680233776161882","LM","-0.0780582697662318",0.622021608568595
"78","0.598674021057067","0.493509566686925","0.616404877942357","0.76291735501493","0.778585972375183","LM","-0.0157600583214083",0.569529488562116
"79","0.625763738383539","0.403306291249507","0.78429141136526","0.488186287832111","0.379614472276676","LM","0.0127657570603712",0.604453813666102
"80","0.490537927408897","0.291099413754989","0.53641653501839","0.372161168433107","0.633153870107593","LM","2.22403962235607e-05",0.439351292060759
"81","0.651965146076719","0.390966202504203","0.669278269691027","0.453878473136981","0.771151967313832","LM","-0.0517970004580131",0.570736539423983
"82","0.57220194980459","0.48190383911404","0.589433138626708","0.745392484886081","0.775261372309992","LM","0.19057932654196",0.547846309181779
"83","0.627910023039921","0.517794664086407","0.766806458901232","0.734103626462764","0.415676378116428","LM","-0.0429196571491183",0.63750371534252
"84","0.660445984397425","0.553100665678633","0.703601224470816","0.745988741427017","0.713785603693034","LM","-0.0147365649456871",0.639049291515625
"85","0.697638152085404","0.486785230677372","0.756096931345739","0.689460669383708","0.785816057077894","LM","0.0322355386748876",0.646840104702838
"86","0.685369846273164","0.519439602014451","0.74291327226571","0.711840093362001","0.698639121240717","LM","0.0660297639904057",0.649240906851108
"87","0.682615842533664","0.496393944563506","0.713602361835913","0.681297111592826","0.756461191821064","LM","0.0475865136395612",0.630870716311028
"88","0.697804292932808","0.526108805403619","0.780933426742975","0.698051115477384","0.749852184585379","LM","0.0692091326213009",0.668282175026467
"89","0.611878839462389","0.502708406636173","0.689809569940221","0.77912303116032","0.759841657524542","LM","-0.0732749085497696",0.601465605346261
"90","0.600108509432314","0.418751865890456","0.675027225040004","0.452297026514706","0.591366240422429","LM","-0.0323875462373778",0.564629200120925
"91","0.478126864642378","0.326484138154083","0.515360010681701","0.427662003328368","0.687066741874514","LM","-0.0409550806126525",0.439990337826054
"92","0.488407231805803","0.434950704951185","0.515133100901996","0.715036917583032","0.618745334075778","LM","-0.0341704371424394",0.479497012552995
"93","0.488944440339254","0.384327164344077","0.488924794333329","0.716625736453899","0.736189014896869","LM","0.0354166762574193",0.454065466338887
"94","0.509708608544554","0.378504431045574","0.529302318693764","0.61016229544657","0.744331923556807","LM","-0.041027182133118",0.472505119427964
"95","0.475189578518271","0.381615025926992","0.512650579601063","0.659929664623415","0.732743384037682","LM","0.0131738051690695",0.456485061348775
"96","0.567176543393675","0.448978025141541","0.617248846997401","0.642712535957961","0.69991389486659","LM","0.103335712340257",0.544467805177539
"97","0.725393041634225","0.617661386196676","0.776962709707706","0.786678034193277","0.748138719818174","LM","0.0211552463885272",0.706672379179536
"98","0.480425678873703","0.399904350901136","0.49373301247749","0.735380073915771","0.706759927094154","LM","-0.0127740971526606",0.45802101408411
"99","0.443912080574403","0.35878881052149","0.453855771761634","0.749848680407763","0.715112769843786","LM","0.0319757523373259",0.418852220952509
"100","0.663670833823894","0.536940965891522","0.72640294754082","0.756725986177838","0.746562321536318","LM","0.0372710278688917",0.642338249085412
"101","0.685016060712973","0.430504465697825","0.773967175156575","0.577481730579383","0.734253810889575","LM","0.113690925037665",0.629829233855791
"102","0.670938545819869","0.490593801867312","0.742285781302367","0.741169009210506","0.718609073815863","LM","0.0597595511965103",0.634606042996516
"103","0.652419686057416","0.571714300184457","0.745587118708112","0.783047974747151","0.594838194236538","LM","-0.0199064440344278",0.656573701649995
"104","0.710452843683014","0.574941268876592","0.753478721314222","0.785600330380541","0.750416663967445","LM","0.00266627131985264",0.679624277957943
"105","0.639607930345621","0.542162660333301","0.724107881001183","0.740876417623052","0.690245105462594","LM","-0.0697130387489309",0.635292823893368
"106","0.708575396961194","0.600066039194362","0.763830874926133","0.770793987573406","0.757064311163736","LM","-0.130101200436454",0.690824103693896
"107","0.683136717399032","0.525385572934992","0.745201215202783","0.773274293985044","0.74409165792083","LM","0.165300921560362",0.651241168512269
"108","0.590248707861509","0.465919510816834","0.658330724980197","0.775265823286558","0.717481617463576","LM","0.0798874494235631",0.57149964788618
"109","0.499046923852754","0.451619859471793","0.514528712185154","0.722912831285762","0.712477288161403","LM","0.0939947917731743",0.488398498503234
"110","0.663540395230172","0.444962295684995","0.772196044145798","0.462051112932077","0.647711827145357","LM","-0.0204426824847458",0.626899578353655
"111","0.701537957572692","0.538654852914521","0.751277963424403","0.74469128270063","0.788125964658801","LM","0.136259237055501",0.663823591303872
"112","0.621688549930358","0.375317512359303","0.678037271613239","0.382389769033337","0.752489218930957","LM","0.0658888478676685",0.558347777967633
"113","0.579306590070585","0.457946227702609","0.625605011837659","0.692419081657379","0.759586803866995","LM","0.0320798717924624",0.554285943203618
"114","0.653941893941133","0.51449097175575","0.748508517785847","0.666188096092949","0.629941063093308","LM","0.01530395912127",0.63898046116091
"115","0.532386836658856","0.469199679599953","0.571849720877596","0.716695413320967","0.553877801415721","LM","0.0783986970390049",0.524478745712135
"116","0.605958956897935","0.520534191109832","0.689470732332181","0.770604575513692","0.636493031929641","LM","0.000789485518887467",0.605321293446649
"117","0.628575419977194","0.526737077375812","0.761356396679598","0.723180343866496","0.359417151092189","LM","-0.0336274230181776",0.638889631344201
"118","0.582161776100195","0.385972435466846","0.665617455719765","0.443931708399306","0.626853686418212","LM","0.00255729092227774",0.544583889095602
"119","0.694345035218564","0.534190487868158","0.745417251753395","0.731968834716833","0.714489136188624","LM","0.142283034946245",0.657984258280039
"120","0.667029223372142","0.476392687308746","0.773533847740183","0.619316571732097","0.522318838121554","LM","0.00581828427789732",0.638985252807024
"121","0.496854982283109","0.46439661100982","0.517320495401143","0.752389180455232","0.730861064344055","LM","0.0849469597799881",0.492857362898024
"122","0.667539695199651","0.548773710136583","0.720240701810038","0.772048934851609","0.762277999625088","LM","-0.113323456243954",0.645518035715424
"123","0.544805112043955","0.454680830552268","0.56574467440877","0.722668095386826","0.705331251569093","LM","0.0056596351594107",0.521743539001664
"124","0.631763449876275","0.487577945352511","0.664124545620723","0.593311802252305","0.728694663417957","LM","-0.0680858243508884",0.594488646949836
"125","0.720180147499899","0.582707860196825","0.768044053248834","0.775409464841632","0.759487305278194","LM","-0.0407646803449967",0.690310686981853
"126","0.523616142074166","0.44140224333344","0.54206564992481","0.736829036549625","0.695878031212849","LM","-0.00673906510581823",0.502361345110805
"127","0.421686697278506","0.393280950680073","0.496421254709244","0.637870729782496","0.326438480171831","LM","0.0422064055521223",0.437129634222608
"128","0.689022049724603","0.546978990073463","0.766090565463922","0.71695758253525","0.743065158266105","LM","-0.0427346003945734",0.667363868420663
"129","0.538151536612375","0.428692574999911","0.59236025757072","0.69845406276939","0.69534041728803","LM","-0.0219393334143977",0.519734789727669
"130","0.681466121037132","0.443523782995163","0.743366795641451","0.513223524745955","0.753021764284893","LM","0.084599316469012",0.622785566557915
"131","0.633301380810787","0.504857712524923","0.667707213244669","0.756384936052504","0.776606641973156","LM","0.146806778335461",0.601955435526793
"132","0.665495320789722","0.568053889581934","0.742651555293775","0.75288410432397","0.712546459349061","LM","0.0153138307227214",0.658733588555144
"133","0.604300829547794","0.515346615807824","0.643844766130736","0.764383635992579","0.699328198097859","LM","-0.0850475874148833",0.587830737162118
"134","0.535624364630731","0.445440652244222","0.510205224175462","0.688971870010619","0.757484558456922","LM","0.00401899929621563",0.497090080350138
"135","0.626612850909389","0.520410242672382","0.687314841805809","0.756788712783644","0.715904271995107","LM","-0.200112495283623",0.611445978462527
"136","0.704113773954351","0.540841920872028","0.761738207549368","0.78261968590789","0.747172878772825","LM","-0.0618090785767743",0.668897967458582
"137","0.592782115624524","0.527577994221071","0.706831946683151","0.764339332663594","0.450345899527975","LM","-0.0143357875350222",0.609064018842915
"138","0.638780332848094","0.501291929224109","0.676126317825858","0.726263081633351","0.771191726649404","LM","-0.0288746583216609",0.605399526632687
"139","0.655135834244126","0.373239732271375","0.770248628950343","0.375303906396465","0.721273572519378","LM","0.147814137015744",0.599541398488615
"140","0.703333745492265","0.570815740651889","0.775162674463052","0.786302796182118","0.75907989526417","LM","-0.0197766213653567",0.683104053535735
"141","0.682507423415771","0.547879082301763","0.758118187593778","0.741358584225062","0.747560822417209","LM","0.0546451003264492",0.662834897770437
"142","0.651452456874974","0.529091497936858","0.701738399091322","0.767912334922852","0.74225015125196","LM","0.0419592352224585",0.627427451301051
"143","0.661361673674097","0.468231260240185","0.715822280392423","0.722903184066886","0.751972395260849","LM","0.0791806718349228",0.615138404768902
"144","0.613898088710342","0.523425255093881","0.647020252764011","0.774600354222234","0.66718364016249","LM","-0.115420547021029",0.594781198856078
"145","0.620726741989301","0.505090282442504","0.672065541190043","0.692088493896963","0.708967728766137","LM","0.0465185682161806",0.599294188540616
"146","0.642069053562021","0.437984509555136","0.702436350701115","0.552791880049304","0.786748468986877","LM","-0.0274568686174422",0.594163304606091
"147","0.513237825534206","0.417849108104362","0.515490555638499","0.768438937690046","0.776779778630951","LM","-0.0150514958141641",0.482192496425689
"148","0.582792129313309","0.454587225047713","0.643495454863874","0.729917957161751","0.709165590438611","LM","-0.0697392510765734",0.560291603074965
"149","0.636894838307392","0.557430708825129","0.77617850010597","0.747499046997971","0.3803298902008","LM","-0.0672491378167069",0.65683468241283
"150","0.566726474396357","0.433712131308931","0.57640087428583","0.625493493865941","0.739940439681482","LM","-0.0533039689550899",0.525613159997039
"151","0.649117195596661","0.488929405367367","0.686172852409845","0.663338426923478","0.728266060803818","LM","0.00870501191781869",0.608073151124624
"152","0.629155307646106","0.541633547111068","0.712791304007322","0.747657095292386","0.463303289146022","LM","0.0360678122167248",0.627860052921499
"153","0.640555961133849","0.501387445045083","0.746810434736044","0.736269361020164","0.480058734747606","LM","-0.0411228568767472",0.629584613638325
"154","0.658507139371414","0.531047861867241","0.733830449353353","0.789785849355607","0.677666151937864","LM","-0.0549544103576937",0.641128483530669
"155","0.601561644160196","0.407728096223082","0.63770377687676","0.589037429025485","0.727540369038056","LM","-0.0936669542561722",0.548997839086679
"156","0.660577420220687","0.555033772617258","0.749443284200558","0.776757872531548","0.590889292460894","LM","-0.0398078704501611",0.655018159012834
"157","0.458855232045757","0.400951581919699","0.546789563214297","0.605357669178484","0.407867414746952","LM","-0.0176325912006093",0.468865459059918
"158","0.54559396223813","0.388272945121496","0.558300337371338","0.46034898993875","0.739778355471747","LM","-0.0158665601747472",0.497389081576988
"159","0.432543792369725","0.419347729122463","0.467908261990798","0.710522066851351","0.570189445551683","LM","-0.0650396584055598",0.439933261160995
"160","0.458622059692621","0.370886311294502","0.497171923133133","0.73396424000376","0.63102684441287","LM","-0.0138030201234858",0.442226764706752
"161","0.451138175411285","0.398996150934545","0.482688755184924","0.718375518005372","0.700744526240227","LM","0.036318590581601",0.444274360510251
"162","0.519995416489897","0.469212607555257","0.608217976705741","0.725534816236717","0.535845714633918","LM","0.0614718305375721",0.532475333583632
"163","0.697158731971446","0.582243719945836","0.735758900321842","0.784281442472752","0.746661674633258","LM","0.17815168471332",0.671720450746375
"164","0.60418305453609","0.450353719519347","0.656493114209654","0.599086047086935","0.720252376353663","LM","0.0482749673988254",0.570343296088364
"165","0.69046716683355","0.507073568506612","0.756408210065097","0.648979590641228","0.76145643954057","LM","-0.00219459561163871",0.651316315135086
"166","0.647954609408791","0.519427318235614","0.732946806307258","0.745964146244666","0.728367871607396","LM","-0.0131424367482805",0.633442911317221
"167","0.695882031166388","0.547372670746747","0.724258347470619","0.758267765478543","0.784036952060436","LM","0.0257873607116699",0.655837683127918
"168","0.658817688845126","0.492626467389566","0.793202829357316","0.642905439837246","0.575409098292521","LM","0.1142594547552",0.648215661864003
"169","0.629988706446949","0.385932763081669","0.731128445956032","0.374887577760008","0.615682600100364","LM","0.0637830223278693",0.582349971828217
"170","0.668561499043386","0.525141940952564","0.735956069067957","0.735832697612682","0.64793712876987","LM","0.0652601894482783",0.643219836354636
"171","0.647788186330686","0.521034049835268","0.743222606956418","0.668263963924863","0.663055097187201","LM","-0.145850980910879",0.637348281040791
"172","0.655036882330537","0.54714165573788","0.758289588318219","0.726649651326961","0.534502691176722","LM","-0.0503909831797961",0.653489375462212
"173","0.66617010553448","0.480923913429791","0.725835477545059","0.677517147218537","0.723147414126177","LM","-0.0614211936932141",0.624309832169777
"174","0.687694047129845","0.548843947584472","0.756685716897686","0.753177832810665","0.769219856963826","LM","0.0462804390158003",0.664407903870668
"175","0.480199797305175","0.437469634854123","0.451394462364046","0.760592277820988","0.749468875112918","LM","0.0153575717616692",0.456354631507781
"176","0.65769545846877","0.525428288498651","0.73359689813056","0.732684357720401","0.721328304930184","LM","0.0418129925186603",0.638906881699327
"177","0.304785257699572","0.371835605277094","0.347490079426774","0.759213173199304","0.474579453827265","LM","-0.105936229732025",0.34137031413448
"178","0.488232775846038","0.293441750454033","0.500164507078598","0.47154583785545","0.758207451452227","LM","-0.000189049292590671",0.42727967779289
"179","0.67912468136409","0.43275875013772","0.757269207343957","0.505466442158957","0.783069056353585","LM","0.00560078603468583",0.623050879615256
"180","0.71010417456626","0.53286899316551","0.765919167750005","0.746979295626319","0.785491508853698","LM","-0.081236209973939",0.669630778493925
"181","0.541031206807262","0.386507168573429","0.601322058872898","0.578653285145884","0.701027573505439","LM","-0.0329702081426526",0.509620144751196
"182","0.658684461451015","0.545603584464418","0.746359707913377","0.775621125006277","0.653423002005196","LM","-0.139095622096124",0.650215917942937
"183","0.608932387201398","0.416491206324836","0.668743439458136","0.593611452482342","0.754719668790524","LM","0.108205845001068",0.564722344328123
"184","0.606520560404168","0.53236580249283","0.703703498704654","0.754474686811807","0.503511636046813","LM","-0.0489615335350551",0.614196620533884
"185","0.630118830741606","0.534432587154855","0.738183913976673","0.769635222046802","0.5984657666423","LM","-0.067254474160832",0.634245110624378
"186","0.627195098519028","0.472352634637324","0.702574255538282","0.681272407523956","0.70114414232299","LM","-0.0416996495725164",0.600707329564878
"187","0.614384444120544","0.476748050588733","0.668912177828379","0.746015324163181","0.775142100626211","LM","-0.0371538297595858",0.586681557512552
"188","0.617806600157577","0.458774216592564","0.707177437226468","0.673570879396089","0.673919197033899","LM","-0.0774982017606158",0.59458608465887
"189","0.630233673181704","0.412056784377699","0.754695339943207","0.48514012227225","0.577039648325787","LM","-0.0478188843100474",0.598995265834203
"190","0.471779737085869","0.311658972089833","0.497047530468406","0.46339901359035","0.725479536291695","LM","0.0157222137108266",0.426828746548036
"191","0.696510249307504","0.512150212178401","0.741271728337762","0.637177181597107","0.756100520581812","LM","-0.0352740813161985",0.649977396607889
"192","0.712280155190832","0.552234070626619","0.782100896538027","0.724672704851329","0.764825637419789","LM","0.0259711326513909",0.682205040785159
"193","0.530723771059062","0.434054699911504","0.627810805884522","0.69565330561569","0.543317815657635","LM","0.123782952643678",0.530863092285029
"194","0.638591032438641","0.38060793376622","0.759132420899605","0.338306698637563","0.605849437069842","LM","-0.00453543936483791",0.592777129034822
"195","0.640172659875763","0.535360889869814","0.665950177950639","0.747426137163974","0.730863507325348","LM","0.142267094230497",0.613827909232072
"196","0.509551336756241","0.354872772926463","0.551344502244829","0.536315442101918","0.67351586461944","LM","0.0991114324736448",0.471922870642511
"197","0.503848246131235","0.426208164070413","0.539223610204396","0.727218218070743","0.691194211002742","LM","0.0782598234277965",0.489760006802015
"198","0.603719465504513","0.468517274591548","0.654474859814555","0.730009807226535","0.740906330613603","LM","0.0758470284408825",0.575570533303539
